id,host_id,latitude,longitude,price,minimum_nights,calculated_host_listings_count,accommodates,bedrooms,bathrooms,beds,security_deposit,cleaning_fee,extra_people,maximum_nights,availability_30,amenities_number,neighbourhood_Bijlmer-Centrum,neighbourhood_Bijlmer-Oost,neighbourhood_Bos en Lommer,neighbourhood_Buitenveldert - Zuidas,neighbourhood_Centrum-Oost,neighbourhood_Centrum-West,neighbourhood_De Aker - Nieuw Sloten,neighbourhood_De Baarsjes - Oud-West,neighbourhood_De Pijp - Rivierenbuurt,neighbourhood_Gaasperdam - Driemond,neighbourhood_Geuzenveld - Slotermeer,neighbourhood_IJburg - Zeeburgereiland,neighbourhood_Noord-Oost,neighbourhood_Noord-West,neighbourhood_Oostelijk Havengebied - Indische Buurt,neighbourhood_Osdorp,neighbourhood_Oud-Noord,neighbourhood_Oud-Oost,neighbourhood_Slotervaart,neighbourhood_Watergraafsmeer,neighbourhood_Westerpark,neighbourhood_Zuid,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_House,property_type_Other,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_60
175989,58458,52.35963504731266,4.867128100371151,100,3,1,4,2.0,1.0,2.0,100.0,60.0,35.0,30,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
179528,856540,52.342312579431045,4.894194976598042,230,29,2,3,2.0,1.0,3.0,300.0,0.0,0.0,120,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
184282,883996,52.36321324239451,4.889051424334264,230,3,1,4,2.0,1.0,4.0,0.0,0.0,25.0,365,18,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
188347,907405,52.36823908012429,4.853210748039301,50,1,2,2,1.0,1.0,1.0,150.0,0.0,10.0,4,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
189754,915591,52.37433431603307,4.89246876049259,160,2,1,4,1.0,1.0,4.0,0.0,20.0,25.0,365,15,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
190585,920732,52.38487211819231,4.872481357594563,110,4,1,3,1.0,1.0,2.0,75.0,0.0,35.0,12,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
190943,922787,52.35221380860934,4.846612397531583,150,4,1,3,2.0,1.0,2.0,250.0,60.0,0.0,28,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
193038,935742,52.360871179686576,4.8955906497433865,95,3,1,2,1.0,1.0,1.0,0.0,0.0,0.0,29,3,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
198307,967796,52.38393030999055,4.89237125764235,100,13,1,2,1.0,1.0,1.0,250.0,50.0,0.0,24,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
199844,976652,52.38351266036433,4.875730763066735,99,5,1,3,1.0,1.0,2.0,0.0,59.0,49.0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
200461,539840,52.35930674965399,4.8611084302365315,79,3,1,2,1.0,1.0,2.0,325.0,49.0,21.0,30,2,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
201322,542540,52.37184057754968,4.881707856110731,80,1,1,3,1.0,1.0,2.0,145.0,45.0,45.0,730,5,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
203658,999036,52.34743916227274,4.868860660076601,284,3,1,4,3.0,1.5,4.0,300.0,45.0,0.0,60,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
204014,1001281,52.37086528996354,4.8659566161588055,99,4,1,2,1.0,1.0,1.0,300.0,30.0,0.0,14,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
205759,1011967,52.36889187403649,4.864288391158311,99,1,1,2,1.0,1.0,1.0,0.0,29.0,0.0,730,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
212050,887591,52.368947036604595,4.864515338244789,180,3,1,4,2.0,1.5,3.0,0.0,40.0,0.0,365,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
213721,599238,52.35165078027672,4.8465334434469245,129,3,1,2,1.0,1.0,1.0,0.0,30.0,0.0,30,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
214531,1107389,52.370688362374935,4.895157177391901,114,3,1,3,1.0,1.0,2.0,0.0,20.0,50.0,50,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
217692,1124563,52.33761522397163,4.893596487180915,150,3,1,4,2.0,1.0,3.0,500.0,75.0,50.0,60,29,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
219276,1135329,52.3689052504095,4.889704568580539,265,2,2,2,1.0,1.0,1.0,500.0,0.0,83.0,760,21,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
221943,1151745,52.36563714208943,4.876398386996833,170,3,1,4,2.0,1.0,2.0,250.0,50.0,25.0,14,14,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
222516,1155595,52.361098230898705,4.858935153103977,100,3,1,2,1.0,1.0,2.0,250.0,30.0,15.0,7,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
226121,1178877,52.35957301118511,4.86589459094221,165,4,1,4,1.0,1.0,2.0,300.0,40.0,20.0,21,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
230710,1205924,52.37591434666808,4.878066562935041,125,14,1,4,2.0,1.0,2.0,0.0,0.0,10.0,60,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
236180,1238074,52.365736470109674,4.8802090220914405,175,3,1,2,1.0,1.5,1.0,250.0,25.0,0.0,365,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
236632,77484,52.35613973312535,4.88847575208638,100,7,6,4,1.0,1.0,2.0,150.0,75.0,30.0,365,4,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
237017,1158389,52.3714933602559,4.862764028623305,80,3,1,2,1.0,1.0,1.0,200.0,40.0,0.0,365,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
239647,1232843,52.364516655500545,4.875872996810312,86,2,2,2,1.0,0.5,1.0,0.0,20.0,0.0,14,5,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
245927,1005087,52.367912234286614,4.8880858190785865,400,2,2,4,2.0,1.5,4.0,0.0,240.0,0.0,180,4,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
247805,1298735,52.36588424052564,4.872613822339188,119,2,1,2,1.0,1.0,1.0,0.0,0.0,30.0,365,10,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
250702,1314459,52.346035277702406,4.897093661068418,120,3,1,4,2.0,1.0,2.0,250.0,45.0,20.0,14,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
250751,1314658,52.36609902269462,4.932987129096548,70,2,1,2,1.0,1.0,1.0,150.0,20.0,0.0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
251444,1318753,52.372314312023846,4.898560451903537,449,1,1,4,3.0,1.0,4.0,750.0,50.0,29.0,1125,19,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
252725,1326878,52.36718586381298,4.867373589491419,175,2,1,2,1.0,1.0,1.0,100.0,45.0,10.0,365,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
253650,187580,52.367751656756,4.889815058128981,149,3,2,2,1.0,1.0,1.0,300.0,35.0,0.0,30,9,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
253792,106225,52.37408073348525,4.897792585847227,193,1,1,2,1.0,1.0,1.0,0.0,30.0,0.0,30,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
254104,1334704,52.36513246667161,4.908371799288464,145,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,21,14,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
254800,1337537,52.3713086974301,4.882063422033223,250,2,1,2,1.0,1.0,1.0,150.0,40.0,0.0,30,10,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
255177,1340887,52.356980877920925,4.890688061048634,115,3,1,2,1.0,1.0,1.0,100.0,20.0,25.0,15,6,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
255202,1340998,52.376827040334476,4.889139866845394,188,3,2,2,1.0,1.0,1.0,0.0,0.0,28.0,365,27,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
255809,1344947,52.34425830623576,4.887220320280407,150,2,1,4,2.0,1.0,4.0,100.0,50.0,35.0,365,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
256340,1348274,52.368351014921636,4.924069390070278,100,4,2,2,1.0,1.0,1.0,500.0,50.0,0.0,90,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
256670,1350388,52.35941331459236,4.859953007578639,168,7,1,4,4.0,2.0,4.0,0.0,60.0,20.0,30,13,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
258273,1358307,52.3542004752309,4.8915960167125405,1000,30,1,4,1.0,1.0,1.0,80.0,15.0,15.0,30,29,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
260187,1365416,52.3580919064273,4.935606229701712,99,4,1,2,1.0,1.0,1.0,200.0,0.0,0.0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
261902,226808,52.35605072558158,4.919385692227501,225,3,1,4,2.0,2.0,4.0,300.0,59.0,0.0,1124,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
262209,1375554,52.3616422185585,4.938273700070705,73,2,1,2,1.0,1.0,2.0,250.0,40.0,10.0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
262394,1376607,52.35519127920091,4.851167699222689,96,4,1,2,1.0,1.0,1.0,250.0,30.0,0.0,30,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
262562,1294098,52.37416858770747,4.8865013132855335,190,30,2,4,2.0,1.0,2.0,0.0,0.0,0.0,730,30,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
264628,1388357,52.38333593144041,5.0037078895760665,100,2,1,4,1.0,1.0,4.0,100.0,25.0,25.0,365,16,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
265349,1391689,52.360478436352,4.863450457840695,85,3,1,2,1.0,1.5,1.0,100.0,75.0,35.0,21,14,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
266087,1317420,52.361643337443546,4.9025822184962715,125,2,1,2,1.0,1.0,2.0,0.0,0.0,35.0,45,19,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
271599,1421327,52.35271074006004,4.857715661493579,900,2,2,1,0.0,1.0,1.0,0.0,0.0,0.0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
271787,1422303,52.37048754922962,4.879669027912172,110,3,1,4,1.0,1.0,2.0,0.0,0.0,25.0,365,6,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
272597,1426693,52.3463259409881,4.856285933979298,120,4,1,2,1.0,1.0,1.0,300.0,45.0,20.0,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
274688,1435990,52.37842980388138,4.854837092707593,125,3,1,2,1.0,1.0,1.0,200.0,40.0,0.0,15,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
276275,1443641,52.33921273616006,4.893759461764407,169,4,1,2,1.0,1.0,1.0,500.0,50.0,75.0,100,29,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
277011,1446698,52.35829508439539,4.859091947726598,125,4,1,2,1.0,1.0,1.0,0.0,0.0,15.0,760,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
278823,615517,52.36599949646363,4.863530499078753,74,3,2,3,2.0,1.0,2.0,100.0,75.0,79.0,90,23,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
282269,1471195,52.35017418763845,4.8525503850212495,115,10,1,3,2.0,1.5,3.0,0.0,30.0,10.0,365,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
283170,1451657,52.35353190803815,4.87513957048843,650,2,1,4,4.0,1.5,4.0,0.0,50.0,80.0,90,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
283621,1477248,52.38057059973004,4.885651833945759,105,7,9,4,2.0,1.0,2.0,100.0,55.0,10.0,180,19,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
284319,1480817,52.360092579387,4.894611813107176,115,2,2,2,1.0,1.0,1.0,0.0,0.0,50.0,365,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
286500,1491565,52.37496960705205,4.898844426998336,150,3,2,2,1.0,1.0,1.0,0.0,0.0,0.0,365,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
289071,1501819,52.380373322653654,4.880206599315086,90,3,1,2,0.0,1.0,1.0,100.0,35.0,0.0,22,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
290701,1491565,52.37614418117013,4.898936685217519,150,3,2,2,1.0,1.0,1.0,0.0,0.0,0.0,365,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
291637,1247363,52.352505914635245,4.943384214796724,95,2,2,2,1.0,1.0,1.0,200.0,25.0,25.0,31,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
291752,1511330,52.352786473399526,4.912563881379626,89,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,21,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
293337,1493495,52.38170518097546,4.91440092191971,105,4,1,2,1.0,1.0,1.0,400.0,40.0,40.0,14,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
293514,1518360,52.38744099692565,4.909601962312537,74,1,1,3,2.0,1.0,3.0,0.0,0.0,0.0,365,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
294226,1421327,52.355888609675425,4.857073082184387,900,2,2,1,0.0,1.0,1.0,0.0,0.0,0.0,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
294468,1509881,52.362943800075655,4.909439787170198,175,3,1,4,1.0,1.0,1.0,200.0,60.0,30.0,15,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
296452,615517,52.36627391376461,4.864991946686574,164,3,2,3,2.0,1.0,3.0,100.0,75.0,94.0,90,25,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
297220,1532319,52.35755028092293,4.901441987906591,117,6,1,2,1.0,1.0,1.0,250.0,30.0,0.0,6,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
300067,1545992,52.35668265041882,4.916947232348021,45,4,1,1,1.0,0.0,1.0,200.0,20.0,15.0,180,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
301220,1550321,52.37154368698248,4.875964528610951,125,3,1,4,1.0,1.0,2.0,200.0,30.0,0.0,25,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
302426,1557454,52.379971950216856,4.887070399875172,126,5,1,4,2.0,1.0,3.0,400.0,45.0,20.0,1125,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
304189,1565512,52.370938776639,4.876535074104979,155,5,1,3,1.0,1.0,1.0,200.0,30.0,0.0,14,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
305200,1135329,52.369569405758476,4.888304336370156,550,2,2,4,2.0,1.0,2.0,500.0,75.0,0.0,1125,14,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
305809,1573009,52.384484691901044,4.871161920402936,295,1,1,4,1.0,1.0,4.0,200.0,95.0,50.0,25,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
306852,1141485,52.35955184862691,4.897903333119472,195,3,2,4,2.0,1.5,2.0,0.0,35.0,0.0,21,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
307470,1582009,52.37311831765251,4.9065281458072185,130,21,1,3,2.0,1.5,2.0,100.0,40.0,60.0,60,11,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
307497,1582128,52.3933676008294,4.883008781989972,464,2,2,4,4.0,2.0,4.0,200.0,0.0,30.0,14,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
308028,1141485,52.35853173707146,4.8975109293473515,90,3,2,2,1.0,1.0,1.0,0.0,0.0,0.0,10,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
309436,1570754,52.3999228375966,4.920000147987165,135,2,1,2,1.0,1.5,2.0,100.0,0.0,50.0,21,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
310722,1598424,52.35901103004662,4.8643977976891035,169,2,1,2,1.0,1.0,1.0,250.0,25.0,0.0,130,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
311124,1600010,52.37143337794846,4.876667139735057,200,3,1,2,0.0,1.0,1.0,350.0,45.0,45.0,666,27,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
311584,1023895,52.366839537629346,4.8767584018742,100,3,1,2,1.0,1.0,1.0,300.0,30.0,25.0,30,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
311694,1480817,52.361762071894596,4.893214501045171,115,2,2,2,1.0,1.0,1.0,0.0,0.0,50.0,180,15,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
313778,1612893,52.36439279170668,4.939439259273157,124,1,1,2,1.0,1.0,1.0,100.0,30.0,20.0,8,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
314082,1613692,52.36314066044941,4.8628437740077315,111,1,1,2,1.0,1.0,1.0,0.0,50.0,50.0,14,9,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
314235,1613017,52.35718094757721,4.896541019086117,200,4,1,2,1.0,1.0,1.0,150.0,40.0,50.0,10,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
315820,1743575,52.35562205577938,4.915361669484475,107,4,1,4,2.0,1.5,2.0,200.0,40.0,30.0,30,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
319985,1640702,52.357286096674464,4.901626908382143,169,2,2,4,1.0,1.0,2.0,300.0,30.0,25.0,90,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
320689,1642815,52.3491899761009,4.858891147328281,88,1,1,4,2.0,1.0,2.0,100.0,20.0,20.0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
325165,1636818,52.37073252478772,4.928607658807339,80,3,1,2,0.0,1.0,1.0,0.0,20.0,0.0,28,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
329577,1682737,52.35157006940396,4.849302410206958,190,2,1,4,2.0,1.5,2.0,500.0,50.0,30.0,60,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
331946,1687595,52.36181544971878,4.856987624920197,275,2,1,4,4.0,1.0,4.0,150.0,100.0,50.0,14,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
335197,1706915,52.3704158509066,4.889335098555673,175,3,1,4,2.0,1.0,2.0,250.0,35.0,50.0,10,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
340994,1730202,52.36884439013096,4.906479868020015,140,4,1,2,1.0,1.0,1.0,0.0,40.0,0.0,1125,14,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
342540,1738291,52.3566559259347,4.933655150598123,72,2,1,2,1.0,1.0,2.0,0.0,0.0,15.0,1125,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
343094,1740785,52.35549014520654,4.9085239968759655,96,3,2,2,1.0,1.0,1.0,100.0,0.0,0.0,30,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
345397,1751751,52.35711088030786,4.903913951254411,169,2,1,4,2.0,1.0,2.0,200.0,45.0,30.0,365,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
347272,317696,52.3762616668596,4.8781816402362175,129,4,1,2,1.0,1.0,1.0,300.0,40.0,0.0,30,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
349208,1029506,52.351351900423715,4.9177942864427,75,2,1,2,1.0,1.0,2.0,0.0,25.0,35.0,30,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
350271,1775032,52.36075570338882,4.988761589662034,395,7,1,4,3.0,1.0,3.0,0.0,45.0,0.0,365,23,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
356220,1801815,52.35989203954985,4.893966153096777,120,2,1,2,1.0,1.5,2.0,0.0,35.0,0.0,7,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
